
7500 atoms
 4 atom types
 0.000000 39.580000 xlo xhi
 0.000000 39.580000 ylo yhi
 0.000000 59.700000 zlo zhi
 0.0000000000 0.0000000000 0.0000000000 xy xz yz

Atoms # atomic

1 2 0.1500000000 0.0000000000 0.2700000000 
2 2 4.1080000000 0.0000000000 0.2700000000 
3 2 8.0660000000 0.0000000000 0.2700000000 
4 2 12.0240000000 0.0000000000 0.2700000000 
5 2 15.9820000000 0.0000000000 0.2700000000 
6 2 19.9400000000 0.0000000000 0.2700000000 
7 2 23.8980000000 0.0000000000 0.2700000000 
8 2 27.8560000000 0.0000000000 0.2700000000 
9 2 31.8140000000 0.0000000000 0.2700000000 
10 2 35.7720000000 0.0000000000 0.2700000000 
11 2 0.1500000000 3.9580000000 0.2700000000 
12 2 4.1080000000 3.9580000000 0.2700000000 
13 2 8.0660000000 3.9580000000 0.2700000000 
14 2 12.0240000000 3.9580000000 0.2700000000 
15 2 15.9820000000 3.9580000000 0.2700000000 
16 2 19.9400000000 3.9580000000 0.2700000000 
17 2 23.8980000000 3.9580000000 0.2700000000 
18 2 27.8560000000 3.9580000000 0.2700000000 
19 2 31.8140000000 3.9580000000 0.2700000000 
20 2 35.7720000000 3.9580000000 0.2700000000 
21 2 0.1500000000 7.9160000000 0.2700000000 
22 2 4.1080000000 7.9160000000 0.2700000000 
23 2 8.0660000000 7.9160000000 0.2700000000 
24 2 12.0240000000 7.9160000000 0.2700000000 
25 2 15.9820000000 7.9160000000 0.2700000000 
26 2 19.9400000000 7.9160000000 0.2700000000 
27 2 23.8980000000 7.9160000000 0.2700000000 
28 2 27.8560000000 7.9160000000 0.2700000000 
29 2 31.8140000000 7.9160000000 0.2700000000 
30 2 35.7720000000 7.9160000000 0.2700000000 
31 2 0.1500000000 11.8740000000 0.2700000000 
32 2 4.1080000000 11.8740000000 0.2700000000 
33 2 8.0660000000 11.8740000000 0.2700000000 
34 2 12.0240000000 11.8740000000 0.2700000000 
35 2 15.9820000000 11.8740000000 0.2700000000 
36 2 19.9400000000 11.8740000000 0.2700000000 
37 2 23.8980000000 11.8740000000 0.2700000000 
38 2 27.8560000000 11.8740000000 0.2700000000 
39 2 31.8140000000 11.8740000000 0.2700000000 
40 2 35.7720000000 11.8740000000 0.2700000000 
41 2 0.1500000000 15.8320000000 0.2700000000 
42 2 4.1080000000 15.8320000000 0.2700000000 
43 2 8.0660000000 15.8320000000 0.2700000000 
44 2 12.0240000000 15.8320000000 0.2700000000 
45 2 15.9820000000 15.8320000000 0.2700000000 
46 2 19.9400000000 15.8320000000 0.2700000000 
47 2 23.8980000000 15.8320000000 0.2700000000 
48 2 27.8560000000 15.8320000000 0.2700000000 
49 2 31.8140000000 15.8320000000 0.2700000000 
50 2 35.7720000000 15.8320000000 0.2700000000 
51 2 0.1500000000 19.7900000000 0.2700000000 
52 2 4.1080000000 19.7900000000 0.2700000000 
53 2 8.0660000000 19.7900000000 0.2700000000 
54 2 12.0240000000 19.7900000000 0.2700000000 
55 2 15.9820000000 19.7900000000 0.2700000000 
56 2 19.9400000000 19.7900000000 0.2700000000 
57 2 23.8980000000 19.7900000000 0.2700000000 
58 2 27.8560000000 19.7900000000 0.2700000000 
59 2 31.8140000000 19.7900000000 0.2700000000 
60 2 35.7720000000 19.7900000000 0.2700000000 
61 2 0.1500000000 23.7480000000 0.2700000000 
62 2 4.1080000000 23.7480000000 0.2700000000 
63 2 8.0660000000 23.7480000000 0.2700000000 
64 2 12.0240000000 23.7480000000 0.2700000000 
65 2 15.9820000000 23.7480000000 0.2700000000 
66 2 19.9400000000 23.7480000000 0.2700000000 
67 2 23.8980000000 23.7480000000 0.2700000000 
68 2 27.8560000000 23.7480000000 0.2700000000 
69 2 31.8140000000 23.7480000000 0.2700000000 
70 2 35.7720000000 23.7480000000 0.2700000000 
71 2 0.1500000000 27.7060000000 0.2700000000 
72 2 4.1080000000 27.7060000000 0.2700000000 
73 2 8.0660000000 27.7060000000 0.2700000000 
74 2 12.0240000000 27.7060000000 0.2700000000 
75 2 15.9820000000 27.7060000000 0.2700000000 
76 2 19.9400000000 27.7060000000 0.2700000000 
77 2 23.8980000000 27.7060000000 0.2700000000 
78 2 27.8560000000 27.7060000000 0.2700000000 
79 2 31.8140000000 27.7060000000 0.2700000000 
80 2 35.7720000000 27.7060000000 0.2700000000 
81 2 0.1500000000 31.6640000000 0.2700000000 
82 2 4.1080000000 31.6640000000 0.2700000000 
83 2 8.0660000000 31.6640000000 0.2700000000 
84 2 12.0240000000 31.6640000000 0.2700000000 
85 2 15.9820000000 31.6640000000 0.2700000000 
86 2 19.9400000000 31.6640000000 0.2700000000 
87 2 23.8980000000 31.6640000000 0.2700000000 
88 2 27.8560000000 31.6640000000 0.2700000000 
89 2 31.8140000000 31.6640000000 0.2700000000 
90 2 35.7720000000 31.6640000000 0.2700000000 
91 2 0.1500000000 35.6220000000 0.2700000000 
92 2 4.1080000000 35.6220000000 0.2700000000 
93 2 8.0660000000 35.6220000000 0.2700000000 
94 2 12.0240000000 35.6220000000 0.2700000000 
95 2 15.9820000000 35.6220000000 0.2700000000 
96 2 19.9400000000 35.6220000000 0.2700000000 
97 2 23.8980000000 35.6220000000 0.2700000000 
98 2 27.8560000000 35.6220000000 0.2700000000 
99 2 31.8140000000 35.6220000000 0.2700000000 
100 2 35.7720000000 35.6220000000 0.2700000000 
101 2 0.1370318186 0.0610104965 4.2500000000 
102 2 4.0950318186 0.0610104965 4.2500000000 
103 2 8.0530318186 0.0610104965 4.2500000000 
104 2 12.0110318186 0.0610104965 4.2500000000 
105 2 15.9690318186 0.0610104965 4.2500000000 
106 2 19.9270318186 0.0610104965 4.2500000000 
107 2 23.8850318186 0.0610104965 4.2500000000 
108 2 27.8430318186 0.0610104965 4.2500000000 
109 2 31.8010318186 0.0610104965 4.2500000000 
110 2 35.7590318186 0.0610104965 4.2500000000 
111 2 0.1370318186 4.0190104965 4.2500000000 
112 2 4.0950318186 4.0190104965 4.2500000000 
113 2 8.0530318186 4.0190104965 4.2500000000 
114 2 12.0110318186 4.0190104965 4.2500000000 
115 2 15.9690318186 4.0190104965 4.2500000000 
116 2 19.9270318186 4.0190104965 4.2500000000 
117 2 23.8850318186 4.0190104965 4.2500000000 
118 2 27.8430318186 4.0190104965 4.2500000000 
119 2 31.8010318186 4.0190104965 4.2500000000 
120 2 35.7590318186 4.0190104965 4.2500000000 
121 2 0.1370318186 7.9770104965 4.2500000000 
122 2 4.0950318186 7.9770104965 4.2500000000 
123 2 8.0530318186 7.9770104965 4.2500000000 
124 2 12.0110318186 7.9770104965 4.2500000000 
125 2 15.9690318186 7.9770104965 4.2500000000 
126 2 19.9270318186 7.9770104965 4.2500000000 
127 2 23.8850318186 7.9770104965 4.2500000000 
128 2 27.8430318186 7.9770104965 4.2500000000 
129 2 31.8010318186 7.9770104965 4.2500000000 
130 2 35.7590318186 7.9770104965 4.2500000000 
131 2 0.1370318186 11.9350104965 4.2500000000 
132 2 4.0950318186 11.9350104965 4.2500000000 
133 2 8.0530318186 11.9350104965 4.2500000000 
134 2 12.0110318186 11.9350104965 4.2500000000 
135 2 15.9690318186 11.9350104965 4.2500000000 
136 2 19.9270318186 11.9350104965 4.2500000000 
137 2 23.8850318186 11.9350104965 4.2500000000 
138 2 27.8430318186 11.9350104965 4.2500000000 
139 2 31.8010318186 11.9350104965 4.2500000000 
140 2 35.7590318186 11.9350104965 4.2500000000 
141 2 0.1370318186 15.8930104965 4.2500000000 
142 2 4.0950318186 15.8930104965 4.2500000000 
143 2 8.0530318186 15.8930104965 4.2500000000 
